,Time,CPU_user
321,2018-07-19 16:26:45+00:00,545.8333333283663
322,2018-07-19 16:26:50+00:00,545.6666666716337
323,2018-07-19 16:26:55+00:00,432.5
324,2018-07-19 16:27:00+00:00,425.0
325,2018-07-19 16:27:05+00:00,110.83333332836628
326,2018-07-19 16:27:10+00:00,11.16666667163372
327,2018-07-19 16:27:15+00:00,112.83333332836628
328,2018-07-19 16:27:20+00:00,471.66666667163366
329,2018-07-19 16:27:25+00:00,417.5
330,2018-07-19 16:27:30+00:00,473.0
331,2018-07-19 16:27:35+00:00,515.5
332,2018-07-19 16:27:40+00:00,523.0
333,2018-07-19 16:27:45+00:00,406.5
334,2018-07-19 16:27:50+00:00,514.5
335,2018-07-19 16:27:55+00:00,569.0
336,2018-07-19 16:28:00+00:00,416.5
337,2018-07-19 16:28:05+00:00,510.5
338,2018-07-19 16:28:10+00:00,185.5
339,2018-07-19 16:28:15+00:00,9.0
340,2018-07-19 16:28:20+00:00,12.0
341,2018-07-19 16:28:25+00:00,14.16666667163372
342,2018-07-19 16:28:30+00:00,14.83333332836628
343,2018-07-19 16:28:35+00:00,26.5
344,2018-07-19 16:28:40+00:00,348.5
345,2018-07-19 16:28:45+00:00,434.5
346,2018-07-19 16:28:50+00:00,456.0
347,2018-07-19 16:28:55+00:00,564.0
348,2018-07-19 16:29:00+00:00,546.0
349,2018-07-19 16:29:05+00:00,434.5
350,2018-07-19 16:29:10+00:00,540.5
351,2018-07-19 16:29:15+00:00,576.5
352,2018-07-19 16:29:20+00:00,465.0
353,2018-07-19 16:29:25+00:00,539.5
354,2018-07-19 16:29:30+00:00,541.0
355,2018-07-19 16:29:35+00:00,434.0
356,2018-07-19 16:29:40+00:00,435.5
357,2018-07-19 16:29:45+00:00,591.5
358,2018-07-19 16:29:50+00:00,544.0
359,2018-07-19 16:29:55+00:00,434.0
360,2018-07-19 16:30:00+00:00,541.3333333283663
361,2018-07-19 16:30:05+00:00,543.1666666716337
362,2018-07-19 16:30:10+00:00,542.8333333283663
363,2018-07-19 16:30:15+00:00,546.1666666716337
364,2018-07-19 16:30:20+00:00,433.5
365,2018-07-19 16:30:25+00:00,517.3333333283663
366,2018-07-19 16:30:30+00:00,167.16666667163372
367,2018-07-19 16:30:35+00:00,9.5
368,2018-07-19 16:30:40+00:00,35.33333332836628
369,2018-07-19 16:30:45+00:00,366.16666667163366
370,2018-07-19 16:30:50+00:00,415.5
371,2018-07-19 16:30:55+00:00,517.6666666716337
372,2018-07-19 16:31:00+00:00,520.8333333283663
373,2018-07-19 16:31:05+00:00,423.0
374,2018-07-19 16:31:10+00:00,529.5
375,2018-07-19 16:31:15+00:00,785.5
376,2018-07-19 16:31:20+00:00,835.0
377,2018-07-19 16:31:25+00:00,1042.1666666716335
378,2018-07-19 16:31:30+00:00,1050.8333333283665
379,2018-07-19 16:31:35+00:00,808.5
380,2018-07-19 16:31:40+00:00,618.6666666716337
381,2018-07-19 16:31:45+00:00,546.8333333283663
382,2018-07-19 16:31:50+00:00,546.8333333283663
383,2018-07-19 16:31:55+00:00,543.1666666716337
384,2018-07-19 16:32:00+00:00,432.5
385,2018-07-19 16:32:05+00:00,616.6666666716337
386,2018-07-19 16:32:10+00:00,1004.8333333283664
387,2018-07-19 16:32:15+00:00,860.0
388,2018-07-19 16:32:20+00:00,1073.5
389,2018-07-19 16:32:25+00:00,1068.5
390,2018-07-19 16:32:30+00:00,857.0
391,2018-07-19 16:32:35+00:00,1072.1666666716335
392,2018-07-19 16:32:40+00:00,1072.8333333283665
393,2018-07-19 16:32:45+00:00,861.0
394,2018-07-19 16:32:50+00:00,1072.8333333283665
395,2018-07-19 16:32:55+00:00,1074.1666666716335
396,2018-07-19 16:33:00+00:00,1069.1666666716335
397,2018-07-19 16:33:05+00:00,920.8333333283664
398,2018-07-19 16:33:10+00:00,434.0
399,2018-07-19 16:33:15+00:00,549.5
400,2018-07-19 16:33:20+00:00,542.5
401,2018-07-19 16:33:25+00:00,435.5
402,2018-07-19 16:33:30+00:00,545.3333333283663
403,2018-07-19 16:33:35+00:00,542.6666666716337
404,2018-07-19 16:33:40+00:00,436.5
405,2018-07-19 16:33:45+00:00,548.8333333283663
406,2018-07-19 16:33:50+00:00,563.1666666716337
407,2018-07-19 16:33:55+00:00,435.0
408,2018-07-19 16:34:00+00:00,183.5
409,2018-07-19 16:34:05+00:00,328.5
410,2018-07-19 16:34:10+00:00,461.0
411,2018-07-19 16:34:15+00:00,467.5
412,2018-07-19 16:34:20+00:00,521.3333333283663
413,2018-07-19 16:34:25+00:00,516.1666666716337
414,2018-07-19 16:34:30+00:00,711.0
415,2018-07-19 16:34:35+00:00,1059.1666666716335
416,2018-07-19 16:34:40+00:00,1056.8333333283665
417,2018-07-19 16:34:45+00:00,844.0
418,2018-07-19 16:34:50+00:00,1052.5
419,2018-07-19 16:34:55+00:00,955.5
420,2018-07-19 16:35:00+00:00,441.5
421,2018-07-19 16:35:05+00:00,443.5
422,2018-07-19 16:35:10+00:00,567.5
423,2018-07-19 16:35:15+00:00,541.0
424,2018-07-19 16:35:20+00:00,551.0
425,2018-07-19 16:35:25+00:00,630.0
426,2018-07-19 16:35:30+00:00,834.5
427,2018-07-19 16:35:35+00:00,1080.1666666716335
428,2018-07-19 16:35:40+00:00,1095.8333333283665
429,2018-07-19 16:35:45+00:00,856.5
430,2018-07-19 16:35:50+00:00,1072.3333333283665
431,2018-07-19 16:35:55+00:00,1071.6666666716335
432,2018-07-19 16:36:00+00:00,859.5
433,2018-07-19 16:36:05+00:00,1072.8333333283665
434,2018-07-19 16:36:10+00:00,1094.1666666716335
435,2018-07-19 16:36:15+00:00,857.0
436,2018-07-19 16:36:20+00:00,711.1666666716337
437,2018-07-19 16:36:25+00:00,541.3333333283663
438,2018-07-19 16:36:30+00:00,433.5
439,2018-07-19 16:36:35+00:00,866.5
440,2018-07-19 16:36:40+00:00,1088.0
441,2018-07-19 16:36:45+00:00,885.5
442,2018-07-19 16:36:50+00:00,1049.5
443,2018-07-19 16:36:55+00:00,1058.0
444,2018-07-19 16:37:00+00:00,837.5
445,2018-07-19 16:37:05+00:00,1054.1666666716335
446,2018-07-19 16:37:10+00:00,1072.8333333283665
447,2018-07-19 16:37:15+00:00,848.0
448,2018-07-19 16:37:20+00:00,711.5
449,2018-07-19 16:37:25+00:00,331.5
450,2018-07-19 16:37:30+00:00,9.0
451,2018-07-19 16:37:35+00:00,12.83333332836628
452,2018-07-19 16:37:40+00:00,25.16666667163372
