64.4648000	3009732.74	0.0034277	24.1020000	124874.8130000	0.0208058	0.0205541
64.4332000	3030436.45	0.0050413	24.5719000	123329.3497953	0.0365895	0.0363755
64.4014000	3061145.68	0.0384874	25.1287000	121818.7045312	0.0448264	0.0446617
69.5246000	3306208.47	0.0045588	26.5595000	124483.0839937	0.0459204	0.0458054
68.8926000	3336491.02	-0.0291080	27.5427000	121138.8505619	0.0415197	0.0414449
66.6026000	3147747.77	0.0382121	26.5120000	118729.1704512	0.0341437	0.0340926
70.1827000	3397869.51	-0.0209978	27.0045000	125826.0480052	0.0266250	0.0265772
72.3225000	3258108.60	-0.0453645	26.0332000	125152.0597526	0.0214926	0.0214280
72.6082000	2975331.80	0.0009622	24.2386000	122751.8007689	0.0204322	0.0203352
66.4660000	2981062.86	0.0305645	25.3523000	117585.4993562	0.0239296	0.0237929
64.1938000	3169037.85	0.0204511	26.6672000	118836.5427122	0.0311569	0.0309835
66.8719000	3301364.55	0.0044142	27.0632000	121987.2206188	0.0401154	0.0399208
65.7812000	3330639.33	-0.0174550	26.9105000	123767.2779120	0.0480089	0.0478205
66.7692000	3216361.75	-0.0243488	26.1496000	122998.5067981	0.0517976	0.0516521
67.1781000	3063455.75	0.0116852	25.4280000	120475.6861994	0.0488569	0.0487954
71.7029000	3135896.63	0.0395015	26.0752000	120263.5696392	0.0376364	0.0376973
73.0781000	3393830.94	-0.0093844	28.1054000	120753.6962706	0.0181907	0.0184008
70.8483000	3330724.81	0.0096799	27.4525000	121326.8302152	-0.0075630	-0.0071977
74.7589000	3395836.92	0.0115037	27.8334000	122005.8245581	-0.0359788	-0.0354788
72.8892000	3474875.50	-0.0051930	28.5395000	121756.7057506	-0.0622594	-0.0616737
69.5706000	3438971.57	-0.0002935	28.1236000	122280.6316039	-0.0814132	-0.0808145
63.8923000	3436953.70	0.0166256	27.3476000	125676.6114569	-0.0894052	-0.0888780
72.9972000	3553168.47	-0.0579352	27.4909000	129248.8958913	-0.0842175	-0.0838422
80.5665000	3164007.74	-0.1030703	23.9261000	132240.8476109	-0.0665207	-0.0663552
83.9154000	2572721.32	0.0108037	20.1229000	127850.4252305	-0.0397296	-0.0397949
78.3896000	2628918.37	-0.0075091	21.2858000	123505.7349888	-0.0093723	-0.0096439
69.5881000	2589731.01	0.1092924	20.8016000	124496.7220013	0.0181025	0.0176920
74.5546000	3225265.68	0.0310716	24.8379000	129852.5913383	0.0367855	0.0363343
69.5138000	3432121.13	-0.0237622	26.5200000	129416.3323411	0.0426529	0.0422697
74.4225000	3272797.56	-0.0449750	25.3992000	128854.3559215	0.0344481	0.0342281
66.5973000	2991079.52	0.0124095	24.2526000	123330.2624098	0.0138793	0.0138831
68.8120000	3066248.13	0.0823535	24.4594000	125360.7254876	-0.0148877	-0.0146467
68.5532000	3616604.68	0.0079143	28.4821000	126978.1610261	-0.0462708	-0.0458278
71.0729000	3674307.10	-0.0349507	26.8985000	136598.9591159	-0.0745409	-0.0739708
83.0948000	3426141.79	-0.1054786	26.8209000	127741.4920973	-0.0949758	-0.0943735
82.3286000	2772335.01	-0.0720971	22.5166000	123124.0511753	-0.1046245	-0.1040820
76.5243000	2399463.32	0.1072534	19.9584000	120223.2304944	-0.1025466	-0.1021314
82.4933000	2976000.27	0.1007285	24.9218000	119413.5362408	-0.0895566	-0.0892984
75.6667000	3642691.21	-0.0393103	29.0721000	125298.5237328	-0.0676358	-0.0675245
67.1844000	3367132.67	-0.0970051	28.3821000	118635.7833995	-0.0392442	-0.0392382
68.1330000	2771640.64	0.0335178	23.9809000	115577.0066480	-0.0067473	-0.0067928
71.9609000	2963882.51	0.0662672	25.3679000	116835.9424747	0.0278926	0.0278411
72.8738000	3384576.87	0.0302658	28.1214000	120355.9165163	0.0631291	0.0630876
72.5538000	3595845.06	-0.0210276	30.6019000	117503.9804473	0.0976095	0.0975528
74.9870000	3447735.20	-0.0072947	30.0155000	114865.1597889	0.1298509	0.1297136
74.1647000	3397799.33	0.0524371	29.6476000	114606.2187626	0.1579658	0.1576562
72.1854000	3773860.27	0.0170966	31.5994000	119428.2254279	0.1795645	0.1789902
76.1843000	3905145.15	0.0076710	32.6945000	119443.4888965	0.1919093	0.1910077
80.3928000	3965521.17	0.0319120	33.1077000	119776.4014138	0.1923202	0.1910874
